StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(1000,18067,16500),  end=(3500,18067,16500)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(1000,18067,16500),  end=(3500,18067,16500)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(1000,18067,16500),  end=(3500,18067,16500)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(1000,18067,16500),  end=(3500,18067,16500)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(1000,18067,16500),  end=(3500,18067,16500)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(3000,1000,12700),  end=(3000,7400,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(3000,1000,12700),  end=(3000,7400,12700)	@id	118	118	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(3000,1000,12700),  end=(3000,7400,12700)	@guid	647ea1652ced477c9e4ad9d14b14fff0	f0babc112e6d42e9af4726f95a340a21	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(3000,1000,12700),  end=(3000,7400,12700)	@name	b6	b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(3000,1000,12700),  end=(3000,7400,12700)	@id_node_start	80	80	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(3000,1000,12700),  end=(3000,7400,12700)	@id_node_end	81	81	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(3000,1000,12700),  end=(3000,7400,12700)	@rotate	0	0	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(3000,1000,12700),  end=(3000,7400,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(3000,1000,12700),  end=(3000,7400,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(3000,1000,12700),  end=(3000,7400,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(3000,1000,12700),  end=(3000,7400,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(3000,1000,12700),  end=(3000,7400,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(3000,1000,12700),  end=(3000,7400,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(3000,1000,12700),  end=(3000,7400,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(3000,1000,12700),  end=(3000,7400,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(3000,1000,12700),  end=(3000,7400,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(3000,1000,12700),  end=(3000,7400,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(3000,1000,12700),  end=(3000,7400,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(7933,1000,12700),  end=(7933,7400,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(7933,1000,12700),  end=(7933,7400,12700)	@id	119	119	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(7933,1000,12700),  end=(7933,7400,12700)	@guid	2304b87518a9402ebe42425545455a36	171df8a7fa4f47ada7ab98f148832ece	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(7933,1000,12700),  end=(7933,7400,12700)	@name	b6	b6	Consistent	Required
